pdb,auc_roc,auc_pr,epitope_rank_score
8gto,0.8615670044241474,0.21132461518065992,0.8546267822197373
8gtp,0.8969309145129224,0.21707438631868908,0.8912059686888454
8gtq,0.6038789984078737,0.05081101912452587,0.6008107352530053
8gx9,0.8381888381888383,0.5336009997922417,0.7752936182255554
8gz5,0.8623529411764705,0.47906329385517443,0.8184615384615386
8gzz,0.6020325203252032,0.18504120412730163,0.5888316151202748
8h00,0.7276130334299014,0.0708750207014367,0.7211981566820276
8h01,0.7483112963495258,0.08515674741119786,0.7419974839250768
8h07,0.8911637931034483,0.16860201751893056,0.8838437170010559
8h08,0.8977961588578551,0.2136915565762846,0.8903508771929826
8h5t,0.8513374485596708,0.5175369721233525,0.8086917562724013
8h5u,0.4984567901234568,0.1338103938011955,0.5012345679012346
8h7l,0.9107275507974656,0.15828371453464998,0.9019390108482106
8h7z,0.8995664739884393,0.6284674749617551,0.8534263959390863
8h91,0.8205917159763314,0.40092678578377794,0.7818556701030928
8hc3,0.8983547441965292,0.33164372041131096,0.8848119156338334
8hc4,0.772537750732477,0.09440129340140085,0.7634268319199826
8hc5,0.8068079755703251,0.22917693805402303,0.7889254385964913
8hc6,0.8706227967097532,0.5188140948181093,0.8211357424840572
8hc7,0.8347920433996383,0.3464478785103146,0.8087043189368771
8hc8,0.7486606102958304,0.30223232397641614,0.7152528872958981
8hca,0.7985789311090516,0.2079000274702086,0.7914722264037332
8hcb,0.8053091397849462,0.14033527027257084,0.7968362687540771
8heb,0.8236525379382522,0.18090185632393913,0.8174913801136893
8hec,0.8810909090909091,0.19083510341461646,0.8733766233766235
8hed,0.8066298342541437,0.2545558829651167,0.7799999999999999
8hes,0.840625,0.5212288699982165,0.7864583333333334
8hgl,0.8778340890904242,0.21191870582647723,0.8696520870433914
8hgm,0.8751589117721841,0.5236576497340039,0.8332586284177497
8hhx,0.7226186431079398,0.052609166188421624,0.7171516754850089
8hhy,0.8525812790282243,0.17060079685039073,0.8442615813305467
8hhz,0.6373482236546245,0.04052942991050604,0.6339376729284986
8hlc,0.7488181818181818,0.05108023399358403,0.7439512542252268
8hld,0.8247727272727272,0.15509071897762816,0.8182707703255651
8hn6,0.8880645161290323,0.6653678903285128,0.811025641025641
8hn7,0.8799264319495533,0.4181922832890891,0.8396270396270397
8hp9,0.8508158508158508,0.13867062839732322,0.8440965427266798
8hpf,0.7317916002126529,0.24545046336390508,0.7079604333490346
8hpq,0.949621806764664,0.36093613955809284,0.9408722393066815
8hpu,0.7775942747041014,0.22943756281131183,0.7501227295041728
8hpv,0.8985836137412943,0.23297620200009328,0.883862712629836
8hq7,0.9228532329798151,0.6871956497917013,0.8451836451836452
8hr2,0.5343373493975904,0.11739611372106121,0.5333333333333333
8hrd,0.41109264644786037,0.1206051932163042,0.42687886825817867
8hws,0.8714941356450792,0.5895436899083079,0.8039161610590182
8hwt,0.8560296846011133,0.5631262458875814,0.7927437641723355
8i3s,0.8479919678714859,0.4587055841607726,0.7972789115646262
8i3u,0.836877968201528,0.44706118386647004,0.7895847994370162
8i4f,0.5624784110535407,0.07171100471548295,0.559248788368336
8i4g,0.528499369482976,0.0625126462151124,0.5275571885741378
8i4h,0.6031143716446018,0.1663486340931244,0.5923975440523137
8i5h,0.8601190476190476,0.6647732418005315,0.7847324496809033
8i5i,0.8850496838301717,0.559428465566643,0.8332363777389955
8idn,0.8824248777078967,0.585573143706418,0.8143874643874646
8itu,0.7497125610807703,0.08471023984214723,0.7433603578417669
8iv4,0.778921568627451,0.2822146885249625,0.7469931271477663
8iv5,0.8284313725490197,0.46499354825334893,0.7903780068728522
8iv8,0.7701298701298702,0.26785253746751025,0.735195530726257
8iva,0.8476123595505618,0.29090113459998374,0.821520618556701
8ix3,0.6811797752808988,0.12863802987161801,0.6688144329896908
8j1q,0.8445612882024318,0.2773260627451928,0.8172268907563025
8j1t,0.8756140350877193,0.6046808882758556,0.8023516237402015
8j1v,0.8945740640260444,0.24978793388679013,0.8801952798663326
8j26,0.8853105488005258,0.34668379837683955,0.8544417767106843
8j5j,0.5541975556000802,0.17447877367135023,0.5480510752688171
8jag,0.785075225677031,0.12969251416250285,0.7785909980430529
8jam,0.6303606237816765,0.1666388539280583,0.6168803418803419
8jap,0.6410825199645075,0.2089359848852255,0.6285487393289657
8jin,0.47761904761904755,0.11192267519344534,0.48283082077051925
8jio,0.5417181451280784,0.060228087061394424,0.5401150586954832
8jmm,0.8661288402000477,0.1842487898903169,0.8544376654771498
8jva,0.460093896713615,0.12382210871707451,0.4670781893004115
8jys,0.46003401360544216,0.100960398131683,0.46712018140589573
8k18,0.8339140534262486,0.5424617311801689,0.7637519460300985
8k19,0.8683473389355741,0.5818148803796084,0.8024316109422494
8k3k,0.6351097178683386,0.21079101245733126,0.6174902239601847
8k45,0.8661183194315724,0.1537586734592702,0.857293391539967
8k46,0.7734532828282829,0.10807472609310406,0.7653803816046967
8k47,0.7819652541593897,0.12615691111598534,0.7733499377334994
8k5g,0.8337016574585635,0.4105446890759052,0.8029850746268657
8k9b,0.8957271815446339,0.1741079703313201,0.8865362035225048
8k9j,0.8785957873620862,0.14146135941808188,0.8698238747553816
8k9m,0.8592220361064582,0.15823268521544698,0.8502210625498298
8kdm,0.7360882647943832,0.05002894504415308,0.7308023483365951
8kdr,0.4890059249506254,0.10925358846536692,0.4920523609163161
8kds,0.756578947368421,0.07251056635816698,0.74853228962818
8kdt,0.4821301775147929,0.11806921017975738,0.4870103092783505
8keh,0.5873830995323981,0.028504070755306678,0.5858202870189172
8kej,0.5304684975767366,0.04051835131822982,0.5300621118012423
8kek,0.6591428571428571,0.11159313172597539,0.6487610619469026
8keo,0.8744633901705114,0.2428353497370588,0.8657925636007827
8kep,0.8893567251461989,0.6681198018301194,0.8422448979591838
8keq,0.5320641282565131,0.02431740021284056,0.5318003913894325
8ker,0.753030303030303,0.07016386413809345,0.7455968688845401
8khc,0.7804029367758099,0.08639095257270367,0.7729208924949291
8khd,0.6736168455821635,0.209695766312542,0.6519189765458423
8oww,0.5444139194139194,0.23338805109130373,0.5375180375180376
8pq2,0.8778228141285466,0.5775203656605314,0.8148325358851675
8q5y,0.8263639770841141,0.17537809575866742,0.8206744405924992
8q7s,0.5970674486803519,0.20166017508561812,0.5826885880077369
8q93,0.5675154320987654,0.1804773795228266,0.5589561855670102
8q94,0.5433991683991684,0.15389139467172808,0.539787798408488
8q95,0.6444916253833451,0.18601848547501348,0.6260064412238326
8qh0,0.8946277698071098,0.7008546845189443,0.8138043751571538
8qh1,0.8719729344729343,0.6040767442494428,0.804832175925926
8qpr,0.8113006396588486,0.14477459869046913,0.7983706720977597
8qq0,0.8760670574925434,0.3847213489055849,0.8607831562377015
8qrf,0.286242774566474,0.08636731000243271,0.3157575757575758
8qrg,0.8975817923186344,0.6684856461289437,0.8190435766836446
8qtd,0.8668763102725368,0.6321450030368847,0.8017094017094017
8qzr,0.8291088793240874,0.46788979792756497,0.7621322604978626
8r1c,0.7529613243898958,0.06132517136586799,0.7482527257478333
8r1d,0.837225636523266,0.11329196000312179,0.8321054449176932
8r80,0.8876064333017976,0.5917727638837655,0.817357910906298
8r8k,0.6892635102821616,0.257005194655445,0.6680672268907564
8rby,0.83,0.5300858760665857,0.7733333333333333
8rj7,0.6383680555555555,0.30346838399994813,0.6155045351473922
8rrn,0.606181603076013,0.3076071660266429,0.583464744311782
8s6m,0.8554614908114805,0.476744465875093,0.8054187192118227
8s9g,0.3630786391522588,0.09241045618858071,0.38206388206388203
8sdf,0.6025065469509914,0.20080464877977944,0.5877233877233878
8sdg,0.5080137959018056,0.1639075004860437,0.5093378607809849
8sdh,0.669478527607362,0.24732226726612982,0.6442307692307692
8siq,0.5951331046872448,0.22648375559950026,0.5787545787545789
8sir,0.6180981595092024,0.2012065411163263,0.6012820512820513
8sis,0.6971136280599196,0.2850925984969697,0.6653092006033184
8sit,0.5609801720912833,0.17729126622631447,0.5532245532245532
8sk5,0.564206268958544,0.12828335469852925,0.5591973244147157
8smi,0.8442675159235667,0.6102365449938523,0.7769035532994923
8smt,0.6133874239350913,0.18064127888746495,0.5993761913013342
8suo,0.725735294117647,0.2568876620498284,0.7003865979381443
8swh,0.8995398773006136,0.629060320687806,0.8509358288770054
8tma,0.6728861596598961,0.3185520887192071,0.6470935960591133
8ug9,0.5523391411716285,0.041183087297448934,0.5509335166869415
8v4f,0.8676497695852534,0.6022056440567504,0.8025563909774437
8vif,0.7065746753246753,0.3434642191247676,0.6737231182795699
8vke,0.6292569659442725,0.23544102493588598,0.6083175205566097
8vpf,0.653037522334723,0.09927855677848257,0.6446100403406543
8vyg,0.4238971662284546,0.0966539338420917,0.4353002070393374
8w4f,0.8587628865979382,0.2429292228292642,0.8409980430528378
8wcg,0.6038359788359788,0.2078100634970879,0.5920227920227921
8we4,0.5551146384479717,0.17929479648366578,0.5500474833808168
8wfh,0.8609497094770587,0.5784156877483881,0.8052755376344085
8wfm,0.6237327188940092,0.219730483297986,0.6075331772053083
8wpw,0.49105882352941177,0.1223967516537936,0.4947692307692308
8wpy,0.4345298281092012,0.1005471696452492,0.4448160535117057
8wyj,0.7125803762800668,0.0744966190923888,0.7059974674801426
8x0x,0.9202651515151515,0.6830268685826233,0.8509970168001255
8x0y,0.8491432068543452,0.6543813385634918,0.7747167561121049
8xbf,0.8079783637592968,0.12725611774544876,0.7976190476190476
8xe9,0.879823219445861,0.6110296085482749,0.8106729178157751
8xef,0.7719021310181531,0.17452450277760506,0.754945054945055
8xi6,0.7058388765705839,0.03986176527671331,0.7018344478583047
8xk2,0.7186757215619693,0.36019145640874883,0.6782110717207527
8xki,0.7554513888888889,0.07035407426148875,0.7482154882154883
8xrq,0.7218591140159768,0.31333169553379103,0.6913580246913581
8xsd,0.8728566325315551,0.22166594894375055,0.860941636928744
8xse,0.7293746715712034,0.22791059025028004,0.7060606060606062
8xsf,0.5070550751024123,0.12685210193754354,0.5086785009861934
8xsi,0.487938097405553,0.12341873143988383,0.4921104536489152
8xsj,0.5304961310878471,0.13215474295724117,0.5289940828402366
8xsl,0.8687074829931973,0.1806183177113847,0.8614718614718614
8xxw,0.5054012345679013,0.1093010988573504,0.5078875171467765
8y4a,0.5737046909948831,0.03812241524430849,0.5718140307181403
8y4c,0.600072720661758,0.06864757752155234,0.5949806021904075
8y6a,0.39923566878980893,0.12868115027216231,0.41582417582417586
8yby,0.9078653081510935,0.1702425167495242,0.9019691780821917
8ybz,0.8864935387673956,0.098320836251725,0.8809319960861056
8yk4,0.863013698630137,0.5783003922802272,0.800561797752809
8ykg,0.9027067111605487,0.19428393485631001,0.8910503038366115
8ykh,0.826060606060606,0.38296548124932867,0.7784615384615385
8ywe,0.5674407114624506,0.22011060812617816,0.5621586191828708
8yww,0.7545082729131809,0.11639941949368661,0.7440402063689735
8ywx,0.8786618444846293,0.6244603448227609,0.8125832716506292
8yz5,0.8512468610924642,0.2381980896709182,0.8376449811464848
8yz6,0.9046759342841668,0.2521468929305099,0.8932576394729462
8z2e,0.9109014675052411,0.7243471347798066,0.8376068376068377
8z6q,0.7272875231926044,0.17927432792967535,0.7208825200429266
8z6r,0.7323003808469776,0.18509495381313795,0.725743324285083
8z6s,0.712539500642428,0.07582178966007695,0.7069977731290911
8z6t,0.5195126987404501,0.15795822986385344,0.51917663617171
8z6u,0.7387096774193548,0.17302321543944824,0.7321917808219177
8z6w,0.722801092267893,0.1590204169771873,0.7171861895443108
8z6x,0.6113122171945702,0.21331332370373918,0.5990973312401884
8z86,0.9095904095904096,0.6689442563020449,0.8294141092068552
8zby,0.8151472081218274,0.10859257319940431,0.8078415841584159
8zbz,0.8383684446436575,0.13964985742020894,0.8310346337405315
8zc0,0.8089903181189488,0.18583979837241582,0.800167672702884
8zc1,0.7592925659472423,0.32596037909449277,0.7241820040899795
8zc2,0.8215421853388658,0.13997066764480096,0.8123407109322601
8zc4,0.8046762469433557,0.17561438955064299,0.795677289543714
8zc5,0.7913286713286714,0.3966806449790029,0.7509523809523809
8zc6,0.8917277112738968,0.25515981110402186,0.8808020537015193
8zer,0.6314787391580283,0.24389469025376148,0.6142241379310344
8zes,0.5059008654602675,0.15277591979168392,0.50752688172043
8zhe,0.8253651110793968,0.08581710320715491,0.8191687633957692
8zhf,0.7809809238380667,0.06654687452583227,0.7756965800018639
8zhg,0.6044932079414838,0.16988792757645615,0.5953153988868274
8zhk,0.7050454545454545,0.05231408935909457,0.701120797011208
8zhn,0.7764511201629327,0.0953722052275639,0.7661203522504894
8zho,0.721687117913533,0.13735821866505163,0.7085909802951604
8zhp,0.7406272530641672,0.12733574681361293,0.7267304112370959
8zpp,0.8313862249346121,0.4719878150461745,0.7701295045045047
8zpq,0.5869883040935673,0.24616983781230567,0.5729905437352246
8zyf,0.5650871459694989,0.3080676463554838,0.5506284565108095
9aru,0.870329117562518,0.23176073634713046,0.8606723511322338
9asd,0.8703703703703703,0.5847242130514121,0.8167539267015708
9atm,0.8590448013524937,0.538831350239223,0.8105511240029007
9ato,0.8964079657546994,0.19294287638677196,0.8864245850547221
9atp,0.76109240553685,0.24935614434106945,0.7425626124256262
9au1,0.4884910485933504,0.111756767850013,0.4924532552376662
9au2,0.922322927156764,0.2186769236202225,0.9165343915343915
9b82,0.8474025974025974,0.5016856916007274,0.7995928941524796
9bj2,0.8663853727144866,0.5718114439223768,0.8308080808080808
9bj3,0.6378741401747536,0.05693977281355443,0.6324275040028465
9bj4,0.7815494993842694,0.23234917607496308,0.776709738417901
9bll,0.8638146167557932,0.547406816136967,0.8071353933422899
9c44,0.6444687899418317,0.056704898761635585,0.639445029855989
9c45,0.5066616390145802,0.1252441620528981,0.5076821773485514
9cci,0.7511299435028248,0.3302459784171522,0.7281725888324874
9ccj,0.8788935378893538,0.5913832323487697,0.831111111111111
9cfe,0.8137931034482759,0.58881943560239,0.7383419689119171
9cff,0.8648769574944072,0.6659397193778624,0.7828178694158073
9cfg,0.8599552572706936,0.6373233484657665,0.7790378006872853
9cfh,0.8707839211458493,0.6516104759084506,0.7911771757372331
9co6,0.8608279270929873,0.12159812181684522,0.8521375884389583
9co7,0.8353072625698323,0.3735388407531825,0.7966666666666665
9co8,0.8553335944640292,0.09593457382797677,0.8478260869565218
9co9,0.8706395348837209,0.5157431002165167,0.8212499999999999
9cpp,0.89375,0.6545498271414716,0.8273195876288659
9cpq,0.8705357142857143,0.6052055932492404,0.8116904145077719
9cpr,0.8817993600602296,0.6175530148751683,0.8194314276788504
9cps,0.8986801242236024,0.6482865405146454,0.8351683937823834
9cpt,0.8688271604938271,0.534244370430844,0.8105670103092784
9cpu,0.5230229196778856,0.14348999743816893,0.5221674876847291
9cpv,0.4345933109044132,0.13368746157218636,0.44762221483205855
9cpw,0.40833988985051145,0.12779872308150483,0.42547559966914805
9cpx,0.4765432098765432,0.14012632183416368,0.4828124999999999
9cpy,0.4568359375,0.14445744047630094,0.46663411458333337
9dhy,0.7066036630608818,0.059302325108898504,0.7005822746521476
9e21,0.8932659932659932,0.5326287969669606,0.8253178551686015
9fc2,0.6934656175162505,0.33779853716667135,0.6593208593208594
9fgr,0.8812217194570136,0.635084302421562,0.8156346749226006
9fgs,0.8465189873417721,0.5897479613015624,0.7907894736842105
9fgt,0.8345,0.5241899930799263,0.7695063694267515
9fgu,0.8450326045262754,0.5380034431432492,0.7880374424877044
9fr3,0.7924921793534931,0.07487583420198528,0.7849898580121705
9fr4,0.5465337132003798,0.1411689060473261,0.542757774140753
9h6u,0.6309677419354838,0.2892928376356282,0.6066666666666667
9iqp,0.8432772395036547,0.6033823797803828,0.7810259238830667
9js4,0.853958944281525,0.5205295037347049,0.8005266622778143
9kt3,0.6443466172381835,0.0675559912111648,0.6411636308896582
9l6c,0.63239289446186,0.20138814687917378,0.6151795236402416
9lae,0.7124735729386892,0.19396918526660428,0.6909559512652296
9lbs,0.4382504288164666,0.11004548802550905,0.448518332496233
9lyo,0.9107103095079048,0.24414513444526315,0.9039260717410323
9lyp,0.8238636363636364,0.35403296844310633,0.7963917525773196
9ml4,0.8165137614678899,0.08902018458659214,0.807616221562809
9ml5,0.8739164388910581,0.15026138812016565,0.8647949478810012
9ml6,0.8007935950558325,0.09286243989867102,0.7926600497970601
9ml8,0.539558232931727,0.15403224919100617,0.5360544217687075
9ml9,0.6425597194827964,0.19068879599798466,0.6254724111866969
9mpw,0.315725561627201,0.06572425179036341,0.33347153123272516
9uxd,0.7341667432668445,0.08909851585286806,0.727094822985234
9uxe,0.8027777777777778,0.15422210876646783,0.7937866927592956
